GeneFamily,Sample,Value
UniRef90_A0A062XCK0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.7112748919
UniRef90_A0A062XCK0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,16.1677427338
UniRef90_A0A062XCK0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,0.0
UniRef90_A0A062XCK0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,37.7147002979
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,36.1313068231
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,27.1553280497
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,21.5114265917
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,34.7757767488
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,43.5320102951
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,28.767753424200002
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,10.952766598299998
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.919870956799997
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,14.501869709500001
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,62.054894742200005
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,53.598652143500004
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,30.513065363800003
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,22.201348135
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,29.934204067899998
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,32.1960850009
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,21.5018857516
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,8.7510679659
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,34.4817189247
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,21.7677176396
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,55.8502357128
UniRef90_A0A062XCK8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,25.7436267418
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,38.5400377895
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,27.8425555824
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,48.4051373834
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,69.07448044600001
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,42.937204768499996
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,47.8316603506
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,26.8421462064
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,28.3467020973
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,112.763169419
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,19.1944609536
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,30.260514871599998
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,15.390834599300002
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,14.408439196300002
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,21.569035705300003
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,12.176172873499999
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,14.6803031316
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,16.3682129075
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,24.9768395535
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,18.6929595528
UniRef90_A0A062XCN4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.8245759401
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,64.4693307312
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,12.3240247574
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,27.657177775100003
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,60.1272547404
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,61.8779858871
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,65.05103704390001
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,49.2046909596
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,28.3090891387
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,40.081290492
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,117.70044383860001
UniRef90_A0A062XCQ7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,17.3328745759
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,48.968772918999996
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,19.663391863599998
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,29.0715587481
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,34.630906153699996
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,36.9524805811
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,50.6337211429
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,29.0767452103
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,34.4455466875
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,44.1258699533
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,76.4729440269
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,20.4133584406
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,25.7905670069
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,25.4125634673
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,14.821879086400001
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,4.3967645254
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,12.987089704
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,10.7120297874
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,8.9182802806
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,13.4263406495
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,12.5264546304
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,16.5606937059
UniRef90_A0A062XCR5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,54.1160128374
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,34.8311604864
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,42.9273522186
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,30.916124168499998
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,26.2512304214
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,39.3529189539
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,29.0718151142
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,53.6205359733
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,83.9255084559
UniRef90_A0A062XCW7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,32.519433565199996
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,20.7590911819
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,13.4410739457
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,26.0618907506
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,24.1320982583
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,13.9917697735
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,20.3657996704
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,30.507258941
UniRef90_A0A062XCX8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.521841926100002
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,50.7186024176
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,24.676806219
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,52.9532026179
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,45.923553231599996
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,28.023879980300002
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,40.9311633825
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,18.3933494937
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,27.540221706700002
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,79.6861918746
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.4015799141
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,31.176226303000004
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,17.0776701214
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,15.4230380358
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,26.263981794899998
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,18.8282046494
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,18.988402831600002
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,17.5893737572
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,7.4644681984000005
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,52.759775339899996
UniRef90_A0A062XCY6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.202343759699996
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,56.469674516000005
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,48.39124726560001
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,6.761632865499999
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,42.097483290599996
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,51.8565114145
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,52.8031994032
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,32.240926090900004
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,31.0278954586
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,28.3291771429
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,50.595369568
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,80.2664979644
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,31.2158837825
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,41.0804385513
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,5.0030412083
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,22.2148870104
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,6.8483873112
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,20.295120705
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,19.5098508653
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,10.5562233096
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,16.3601236244
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,2.9990290294
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,18.1028472751
UniRef90_A0A062XCZ1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,33.475058975
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,60.7092812101
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,41.6300866578
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,27.086684374
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,62.013764873
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,61.8369674614
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,47.728629444300005
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,29.7803700775
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,46.3270910692
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,74.7360689414
UniRef90_A0A062XD09|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,34.1797136096
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,44.4982936655
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,33.6715299985
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,35.5259916236
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,37.779488101999995
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,34.9485215041
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,43.3743803775
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,26.7739426073
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.3108078782
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,82.52513940520001
UniRef90_A0A062XD11|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,17.310639208599998
UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,35.7105628095
UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,31.5472349069
UniRef90_A0A062XD13|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
