GeneFamily,Sample,Value,Condition
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,51.921255001400006,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,54.2696386623,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,10.899263483,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,81.42458375060001,Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,25.9524163502,No-Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,38.3638383998,No-Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,79.45685131260001,No-Monarch
UniRef90_A0A062X7P5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.268019205599998,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,72.29668597279999,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,42.1119916396,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,47.3128878466,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,95.6896618176,Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,57.858311753900004,No-Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,32.1217371425,No-Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,21.4440974991,No-Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,51.1316139268,No-Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,70.0843142321,No-Monarch
UniRef90_A0A062X7P9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,32.403116361100004,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,53.692929246000006,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,21.648912064,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,48.742999721000004,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,52.2923509432,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,54.8668422367,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,54.570209484399996,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,20.9068916824,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,37.5361201265,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,87.4176025151,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,35.2506923048,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,43.306310967799995,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,24.2572136173,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,31.764263651599997,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,39.9317925319,Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,23.2821997239,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,20.7424884271,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,18.159849800299998,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,15.1783706308,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,59.7128378263,No-Monarch
UniRef90_A0A062X7Q8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,28.6063717032,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,42.9615604666,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,32.7669273239,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,44.173610672200006,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,25.2952441955,Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,26.6868492435,No-Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,30.414752472600004,No-Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,42.976534129799994,No-Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,18.8450654895,No-Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,0.0,No-Monarch
UniRef90_A0A062X7R3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,31.074418924099998,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,21.8915234448,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,7.908329188500001,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,16.6290371395,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,23.2822107812,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,21.6619045228,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,5.8385088387,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,40.697786173400004,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,33.0463589459,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,9.0569782016,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,14.372321465299999,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,16.568951365,Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,15.9585471526,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,10.1875870298,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,22.071118303600002,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,51.904886646,No-Monarch
UniRef90_A0A062X7R8|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,21.8969292358,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,55.681509203199994,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,23.856735220300003,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,34.3273074018,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,30.7741907296,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,53.629056681499996,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,41.239603222,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,86.3913569261,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,19.048910401300002,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,43.8373505171,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,13.1448443972,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,16.7392531444,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,28.7526675238,Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,10.7992071337,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,23.794129627399997,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062X7S4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,0.0,No-Monarch
