GeneFamily,Sample,Value
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,63.858138240200006
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,27.5485789488
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,10.7670572127
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.917517951700002
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,23.484988752800003
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,142.2279150267
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,13.5645307074
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,55.3321462731
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,33.8834651702
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,23.7453183521
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,13.400749742999999
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,30.5276705277
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,46.697525373199994
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,41.7097532315
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,26.794435880500004
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,6.7911910526999995
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,6.6225165563
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,96.438413689
UniRef90_A0A0R1ZP59|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,24.4358912537
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,33.626257879200004
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,7.2978005939
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,17.9978184462
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,38.964668396
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,29.803529291900002
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,35.244515864
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,12.672340849100001
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,67.5824483818
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,20.8835457354
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,24.8499170891
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,9.9525037373
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,37.1808839408
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,30.191363423000002
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,36.8952356937
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,16.1960166444
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,32.575579588400004
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,0.0
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,15.7125578365
UniRef90_A0A0R1ZP64|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,35.3344070763
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,41.77742225
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,54.001364755299996
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,0.0
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,15.197238320599999
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,29.7719947646
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,24.873512112100002
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,23.763930286999997
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,122.0578689444
UniRef90_A0A0R1ZP73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,38.0538406693
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,101.1481455008
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,60.8863910772
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,76.7844522022
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,25.285149619499997
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,52.2321994937
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,28.297364773
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,25.2656118377
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,88.84730111889999
UniRef90_A0A0R1ZP76|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.4436179775
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,46.4301898055
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,22.0039328081
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,7.462432475700001
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,34.6983350515
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,40.6292686588
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,35.3844828523
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,25.7728626626
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,19.2422182665
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,23.2837703159
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,23.6857199329
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,77.4058760137
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,21.5678560831
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,33.8769495443
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,20.6959527235
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,3.9403537541
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,23.294044235500003
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,18.718472225699998
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,14.9222202826
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,11.5176424008
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,16.6653901245
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,16.8030494157
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,10.139774124099999
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,39.3907584786
UniRef90_A0A0R1ZP79|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,42.2316900171
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,65.3851455196
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,25.643765359499998
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,109.4858156028
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,103.74149659860001
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,109.146902004
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,89.0280141803
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,31.2772687609
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,20.4081632653
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,154.7712519351
UniRef90_A0A0R1ZP83|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.0912594243
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,47.6176938668
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,32.857554739899996
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,44.37860987729999
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,50.3544608392
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,39.4625089773
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,16.0648689772
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.145888673
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,28.6172097999
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,74.8072452283
UniRef90_A0A0R1ZP84|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,24.260461983200003
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,31.378614961700002
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,18.2552357877
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,29.4436581414
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,44.6847893755
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,34.9554345927
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,39.4211675285
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,44.2262462457
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,13.3336995676
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,24.678456572199998
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,57.7045370662
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,13.3992815476
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,21.6291125537
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,15.8395997346
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,16.264769086199998
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,26.5569070297
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,21.9643084672
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,27.1384559045
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,15.3426183524
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,22.0392472856
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,13.3178360723
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,34.8500448663
UniRef90_A0A0R1ZP92|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,30.66697029
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,39.07617848
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,32.2652604049
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,22.9555508926
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,62.4762179343
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,48.1307406747
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,44.2370820863
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,33.726831516
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,39.3978038425
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,30.4696354163
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,77.38395072510001
UniRef90_A0A0R1ZPA3|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.649748992
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,33.7346368986
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,9.8916230386
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,76.7762106351
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,38.6055628482
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,86.4544485
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,24.2182736495
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,33.1903536813
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,110.8719382032
UniRef90_A0A0R1ZPC1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,17.079090229200002
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,22.251037987800004
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.2386363636
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,28.2927449679
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,13.446969697
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,38.0214572344
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,21.8861107855
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,2.9411764706
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,29.674266156199998
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,21.586582884699997
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,33.184436036
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,17.1582038228
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,55.73627473729999
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,5.2083333333
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,28.8953631799
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,35.597826087
UniRef90_A0A0R1ZPE9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,44.2820472779
