GeneFamily,Sample,Value
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,61.354428785799996
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,45.297831671400004
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,17.233503478499998
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,20.0728314526
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,34.9074373313
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,68.3370351959
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,31.0565673652
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,17.4002653117
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,14.4199127412
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,17.8217929343
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,6.5260628564
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,23.6041643098
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,6.156796067799999
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,4.3165646614
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,14.840238042100001
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,21.4399251594
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,16.5014694475
UniRef90_A0A062WZT2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,22.3627810798
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,47.7715809391
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,48.3426856131
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,20.4690798149
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,5.8320686827
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,26.633975329699997
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,40.1285557243
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,36.470142687
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,44.0508769825
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,39.7206055034
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,45.20920631640001
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,33.236033170300004
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,92.16006679450001
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,23.2377007222
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,45.094939324399995
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,22.502959038
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,4.2679791874
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,21.7061555966
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,24.6086453523
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,30.1620898525
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,29.661014771399998
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,21.059678131800002
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,26.180897762399997
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,18.0082004924
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,46.288659511400006
UniRef90_A0A062WZU4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,70.4237654578
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,42.839168330599996
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,41.803849703000004
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,80.7824875003
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,54.7967994455
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,38.2096866636
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,43.8502511233
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,55.942842642799995
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,146.0640122495
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,29.6710578089
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,27.7631884933
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,17.7581120944
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,27.9725855965
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,32.0744193879
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,11.2585329078
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,18.0469350159
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,22.496920580799998
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,53.365911189399995
UniRef90_A0A062WZW9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,56.9954581255
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,30.6204578314
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,36.3124560169
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,53.3405472083
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,43.065993731899994
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,10.2040816327
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,29.218638466999998
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,80.389030268
UniRef90_A0A062WZY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,33.3621392308
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,62.268471628
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,25.107024824499998
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,26.2765506994
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,48.48759572350001
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,42.2316085161
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,26.3274394909
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,33.083060180100006
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,21.4220857341
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,27.188671236999998
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,86.4666616314
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,23.0998028861
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,28.237957931999997
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,17.7701588849
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,15.0811262241
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,13.4194465971
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,15.8863501607
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,10.618591502200001
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,11.5648974296
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,15.578099175899998
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,11.361090653
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,12.783586998199999
UniRef90_A0A062X002|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.322020359299998
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,32.682147366399995
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,38.414490367
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,64.1966051401
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,43.5531116519
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,61.3655669236
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,51.619937423500005
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.1690295679
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,111.04052183
UniRef90_A0A062X073|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,22.0352019716
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,52.019482454
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,31.945505260700003
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,68.2461686593
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,53.4377171626
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,40.4284736517
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,43.8154220054
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,23.125106084000002
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,29.9699346704
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,87.1785458801
UniRef90_A0A062X075|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,20.1547205114
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,47.16827455520001
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,20.7574431299
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,39.5068678264
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,42.3383757189
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,26.249677093699997
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,19.795638352
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,33.924737517800004
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,41.2087742568
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,68.5292749403
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.702728773900002
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,22.8944870885
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,11.0027244249
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,11.297866663299999
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,19.114907558
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,8.4838989986
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,10.3052894796
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,19.1213370235
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,6.6995573874000005
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,30.075163279699996
UniRef90_A0A062X0B1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,44.2247289937
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,40.7913183243
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,46.9887081075
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,33.7410973947
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,40.5240191611
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,33.7860732727
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,14.7293730847
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,36.5327036116
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,95.9333583782
UniRef90_A0A062X0D4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.602074434000002
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,42.339269821799995
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.4006628177
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,32.6195837321
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,39.8749232506
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,33.3541896277
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,31.0498766894
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,16.3096629408
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,24.3911828092
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,97.778480295
UniRef90_A0A062X0I5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,21.8100090948
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,47.399733565
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,23.888715743899997
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,61.5026283985
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,54.781495676700004
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,46.0590077504
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,29.2648154764
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,26.423855759600002
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,27.0993344196
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,85.8429495008
UniRef90_A0A062X0L4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062X0M8|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062X0M8|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062X0M8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,28.802421366100003
UniRef90_A0A062X0M8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062X0M8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,64.3348594064
UniRef90_A0A062X0M8|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
